cpu_config,workload_type,num_vms,scheduler,avg_waiting_time,avg_turnaround_time,avg_response_time,cpu_utilization,throughput,deadline_misses,deadline_miss_rate,fairness_jain_index,estimated_energy,context_switches,estimated_scheduling_overhead,total_time
RISC-V-like,light,50,Contextual Bandit RL,0.18002,5.98296,0.18002,0.5625600000000001,0.096958,1.0,0.02,0.9631000000000001,290.1478,49.0,2.45,516.0762
RISC-V-like,light,50,PRM,0.19832,6.00126,0.16724,0.5625600000000001,0.096958,1.2,0.024,0.96348,290.1478,49.2,2.46,516.0762
RISC-V-like,light,50,PRR,0.18002,5.98296,0.18002,0.5625600000000001,0.096958,1.0,0.02,0.9631000000000001,290.1478,49.0,2.45,516.0762
RISC-V-like,light,50,Proposed Hybrid,0.1974,6.00036,0.16724,0.5625600000000001,0.096958,1.0,0.02,0.96154,290.1478,49.4,2.47,516.0762
RISC-V-like,light,100,Contextual Bandit RL,0.18488,5.7941400000000005,0.18488,0.55128,0.09831999999999999,1.6,0.016,0.9617000000000001,560.926,99.0,4.95,1017.9554
RISC-V-like,light,100,PRM,0.23942000000000002,5.84868,0.16240000000000002,0.55128,0.09831999999999999,2.2,0.022,0.9625600000000001,560.926,99.6,4.9799999999999995,1017.9554
RISC-V-like,light,100,PRR,0.19046000000000002,5.7997,0.18214000000000002,0.55128,0.09831999999999999,1.8,0.018,0.9617000000000001,560.926,99.2,4.96,1017.9554
RISC-V-like,light,100,Proposed Hybrid,0.19358,5.80282,0.17848,0.55128,0.09831999999999999,1.6,0.016,0.96092,560.926,99.4,4.970000000000001,1017.9554
RISC-V-like,mixed,5,Contextual Bandit RL,15.272199999999998,28.9526,9.51044,0.91974,0.07076,2.2,0.44000000000000006,0.5736600000000001,123.1238,7.0,0.35,74.70700000000001
RISC-V-like,mixed,5,PRM,19.4887,33.16912,14.99042,0.91974,0.07076,2.6,0.52,0.44688,123.1238,5.0,0.25,74.70700000000001
RISC-V-like,mixed,5,PRR,16.27262,29.953020000000002,13.776079999999999,0.91974,0.07076,2.6,0.52,0.4711600000000001,123.1238,5.8,0.29,74.70700000000001
RISC-V-like,mixed,5,Proposed Hybrid,14.908280000000001,28.58868,10.80522,0.91974,0.07076,2.6,0.52,0.64974,123.1238,6.4,0.32,74.70700000000001
RISC-V-like,mixed,10,Contextual Bandit RL,49.81854,66.42138,23.08834,0.9578,0.060946,7.6,0.76,0.44862,298.8508,20.4,1.02,172.33319999999998
RISC-V-like,mixed,10,PRM,44.71116,61.314,37.839,0.9578,0.060946,6.2,0.6199999999999999,0.2928,298.8508,10.8,0.54,172.33319999999998
RISC-V-like,mixed,10,PRR,46.54244,63.1453,36.455740000000006,0.9578,0.060946,6.2,0.62,0.31714000000000003,298.8508,17.2,0.86,172.33319999999998
RISC-V-like,mixed,10,Proposed Hybrid,36.617039999999996,53.21986,27.04312,0.9578,0.060946,6.6,0.6599999999999999,0.46162000000000003,298.8508,18.0,0.9,172.33319999999998
RISC-V-like,mixed,20,Contextual Bandit RL,127.66584,144.10268000000002,51.463319999999996,0.97818,0.064532,16.2,0.8099999999999999,0.23608,591.7264,56.6,2.83,335.04179999999997
RISC-V-like,mixed,20,PRM,92.94768,109.38453999999999,83.45376,0.97818,0.064532,13.8,0.6900000000000001,0.26162,591.7264,22.8,1.1400000000000001,335.04179999999997
RISC-V-like,mixed,20,PRR,96.68856000000001,113.12539999999998,76.46028,0.97818,0.064532,15.2,0.76,0.23970000000000002,591.7264,47.8,2.3899999999999997,335.04179999999997
RISC-V-like,mixed,20,Proposed Hybrid,91.46702,107.90388,56.82637999999999,0.97818,0.064532,15.6,0.78,0.27538,591.7264,48.2,2.41,335.04179999999997
RISC-V-like,mixed,50,Contextual Bandit RL,326.93744000000004,343.60332,113.95796,0.9919,0.061239999999999996,41.2,0.8240000000000001,0.15676,1499.9284,158.4,7.92,839.5984000000001
RISC-V-like,mixed,50,PRM,251.90054,268.56642,239.03339999999997,0.9919,0.061239999999999996,37.8,0.756,0.21266,1499.9284,58.8,2.94,839.5984000000001
RISC-V-like,mixed,50,PRR,241.5471,258.21296,203.46002000000001,0.9919,0.061239999999999996,39.6,0.792,0.21391999999999997,1499.9284,151.6,7.58,839.5984000000001
RISC-V-like,mixed,50,Proposed Hybrid,251.35606,268.02194,158.65048,0.9919,0.061239999999999996,42.6,0.852,0.17679999999999998,1499.9284,160.0,8.0,839.5984000000001
RISC-V-like,mixed,100,Contextual Bandit RL,615.57934,632.23676,273.44169999999997,0.9961,0.060222,81.2,0.8119999999999999,0.15142,2998.3344,316.8,15.84,1672.0462
RISC-V-like,mixed,100,PRM,528.29676,544.95416,509.62605999999994,0.9961,0.060222,78.4,0.784,0.19026,2998.3344,118.4,5.92,1672.0462
RISC-V-like,mixed,100,PRR,482.52278000000007,499.18018,422.29157999999995,0.9961,0.060222,81.4,0.8140000000000001,0.18495999999999999,2998.3344,344.4,17.22,1672.0462
RISC-V-like,mixed,100,Proposed Hybrid,548.31052,564.96794,368.09846,0.9961,0.060222,91.2,0.9120000000000001,0.09894,2998.3344,334.0,16.7,1672.0462
RISC-V-like,normal,5,Contextual Bandit RL,26.62944,40.829899999999995,6.762919999999999,0.9342,0.066884,3.6,0.72,0.60478,106.503,11.8,0.5900000000000001,76.13019999999999
RISC-V-like,normal,5,PRM,21.00988,35.210339999999995,14.81686,0.9342,0.066884,2.2,0.44000000000000006,0.45758,106.503,5.2,0.26,76.13019999999999
RISC-V-like,normal,5,PRR,22.53902,36.739459999999994,12.236419999999999,0.9342,0.066884,2.8,0.5599999999999999,0.49816000000000005,106.503,8.0,0.4,76.13019999999999
RISC-V-like,normal,5,Proposed Hybrid,24.74426,38.94468,12.009020000000001,0.9342,0.066884,3.4,0.6799999999999999,0.61932,106.503,10.4,0.52,76.13019999999999
RISC-V-like,normal,10,Contextual Bandit RL,61.28546,75.61372,15.214159999999998,0.9655799999999999,0.06766,7.8,0.78,0.41006,214.92399999999998,28.0,1.4,148.4106
RISC-V-like,normal,10,PRM,44.24462,58.572860000000006,35.27202,0.9655799999999999,0.06766,6.0,0.6,0.35378,214.92399999999998,11.6,0.5800000000000001,148.4106
RISC-V-like,normal,10,PRR,45.86632,60.19462,33.043079999999996,0.9655799999999999,0.06766,7.0,0.7,0.37102,214.92399999999998,18.2,0.9099999999999999,148.4106
RISC-V-like,normal,10,Proposed Hybrid,50.60958,64.93787999999999,27.035040000000002,0.9655799999999999,0.06766,8.0,0.8,0.4006,214.92399999999998,25.2,1.26,148.4106
RISC-V-like,normal,20,Contextual Bandit RL,137.22838000000002,151.42828,30.85664,0.9822200000000001,0.06926600000000001,17.4,0.8699999999999999,0.13398,425.99660000000006,59.8,2.9899999999999998,289.12600000000003
RISC-V-like,normal,20,PRM,89.65456,103.85445999999999,77.16588,0.9822200000000001,0.06926600000000001,13.8,0.6900000000000001,0.24924,425.99660000000006,23.4,1.17,289.12600000000003
RISC-V-like,normal,20,PRR,94.06904,108.26895999999999,72.46404,0.9822200000000001,0.06926600000000001,14.6,0.73,0.29032,425.99660000000006,49.4,2.4699999999999998,289.12600000000003
RISC-V-like,normal,20,Proposed Hybrid,110.2183,124.41815999999999,57.89394,0.9822200000000001,0.06926600000000001,17.2,0.86,0.20912000000000003,425.99660000000006,57.4,2.87,289.12600000000003
RISC-V-like,normal,50,Contextual Bandit RL,340.60908,355.11694,106.94702,0.99298,0.068502,42.2,0.844,0.13504,1088.0902,156.2,7.81,730.5216
RISC-V-like,normal,50,PRM,236.50272,251.01059999999998,221.10657999999998,0.99298,0.068502,39.0,0.78,0.18395999999999998,1088.0902,58.8,2.94,730.5216
RISC-V-like,normal,50,PRR,249.09615999999997,263.60402,201.31622,0.99298,0.068502,40.8,0.8160000000000001,0.19132,1088.0902,156.8,7.840000000000001,730.5216
RISC-V-like,normal,50,Proposed Hybrid,281.12648,295.63433999999995,158.29556,0.99298,0.068502,43.8,0.876,0.12187999999999999,1088.0902,154.4,7.720000000000001,730.5216
RISC-V-like,normal,100,Contextual Bandit RL,631.51532,645.5392400000001,251.27147999999997,0.9963799999999999,0.071092,81.2,0.812,0.15016000000000002,2103.59,295.2,14.76,1407.5216
RISC-V-like,normal,100,PRM,457.43118000000004,471.45509999999996,440.51982,0.9963799999999999,0.071092,80.4,0.804,0.16446,2103.59,117.2,5.86,1407.5216
RISC-V-like,normal,100,PRR,483.19202000000007,497.21592,400.85758,0.9963799999999999,0.071092,83.8,0.8379999999999999,0.1609,2103.59,319.4,15.970000000000002,1407.5216
RISC-V-like,normal,100,Proposed Hybrid,539.30448,553.32844,339.08119999999997,0.9963799999999999,0.071092,89.8,0.898,0.08952,2103.59,303.6,15.180000000000001,1407.5216
x86-like,bursty,5,Contextual Bandit RL,67.0572,94.8628,15.1416,0.9659599999999999,0.036092,3.8,0.76,0.73624,278.056,20.2,1.01,144.244
x86-like,bursty,5,PRM,44.6368,72.44239999999999,34.6576,0.9659599999999999,0.036092,2.4,0.48,0.32480000000000003,278.056,5.0,0.25,144.244
x86-like,bursty,5,PRR,45.443200000000004,73.24879999999999,26.826800000000002,0.9659599999999999,0.036092,2.8,0.5599999999999999,0.43088,278.056,10.8,0.54,144.244
x86-like,bursty,5,Proposed Hybrid,51.662800000000004,79.4684,18.3784,0.9659599999999999,0.036092,3.0,0.6,0.63462,278.056,19.0,0.95,144.244
x86-like,bursty,10,Contextual Bandit RL,151.7092,179.8912,29.6372,0.9819800000000001,0.035162,8.6,0.86,0.26452,563.64,53.6,2.68,287.036
x86-like,bursty,10,PRM,100.2628,128.44480000000001,88.1298,0.9819800000000001,0.035162,6.4,0.6399999999999999,0.23074000000000003,563.64,10.6,0.53,287.036
x86-like,bursty,10,PRR,104.19380000000001,132.3758,80.3856,0.9819800000000001,0.035162,7.4,0.74,0.30098,563.64,29.2,1.46,287.036
x86-like,bursty,10,Proposed Hybrid,122.22080000000001,150.4028,46.9026,0.9819800000000001,0.035162,8.0,0.8,0.34978000000000004,563.64,47.2,2.3600000000000003,287.036
x86-like,bursty,20,Contextual Bandit RL,311.3467,339.1501,69.4903,0.9906200000000001,0.035742,18.0,0.9,0.16077999999999998,1112.136,118.8,5.9399999999999995,561.284
x86-like,bursty,20,PRM,213.75190000000003,241.5553,198.8742,0.9906200000000001,0.035742,15.6,0.78,0.183,1112.136,22.4,1.1199999999999999,561.284
x86-like,bursty,20,PRR,221.64209999999997,249.44549999999998,177.1112,0.9906200000000001,0.035742,15.8,0.79,0.24918,1112.136,96.4,4.82,561.284
x86-like,bursty,20,Proposed Hybrid,260.0324,287.8358,100.78970000000001,0.9906200000000001,0.035742,17.8,0.89,0.23258,1112.136,114.6,5.7299999999999995,561.284
x86-like,bursty,50,Contextual Bandit RL,834.1905999999999,862.90144,227.6072,0.99634,0.034772000000000004,44.2,0.884,0.10538,2871.084,320.0,16.0,1440.758
x86-like,bursty,50,PRM,583.3727200000001,612.08356,559.44888,0.99634,0.034772000000000004,42.0,0.8400000000000001,0.11199999999999999,2871.084,57.8,2.8899999999999997,1440.758
x86-like,bursty,50,PRR,604.2774400000001,632.98828,500.30255999999997,0.99634,0.034772000000000004,45.0,0.9,0.11444000000000001,2871.084,336.4,16.82,1440.758
x86-like,bursty,50,Proposed Hybrid,668.48884,697.19968,289.82543999999996,0.99634,0.034772000000000004,46.2,0.924,0.12038,2871.084,325.6,16.28,1440.758
x86-like,bursty,100,Contextual Bandit RL,1509.9353999999998,1537.22152,509.48978,0.9981199999999999,0.036628,88.0,0.8800000000000001,0.08736000000000001,5457.224,613.6,30.68,2733.828
x86-like,bursty,100,PRM,1122.4748599999998,1149.76098,1099.2603199999999,0.9981199999999999,0.036628,88.8,0.8880000000000001,0.0799,5457.224,114.0,5.7,2733.828
x86-like,bursty,100,PRR,1156.63176,1183.91788,986.49742,0.9981199999999999,0.036628,92.2,0.922,0.06848,5457.224,681.0,34.05,2733.828
x86-like,bursty,100,Proposed Hybrid,1317.4863,1344.77242,700.2932800000001,0.9981199999999999,0.036628,95.6,0.9560000000000001,0.05926,5457.224,630.6,31.53,2733.828
x86-like,cpu_heavy,5,Contextual Bandit RL,110.4836,151.9884,22.1312,0.98566,0.024007999999999998,4.2,0.8400000000000001,0.72138,518.8100000000001,30.4,1.52,210.60999999999999
x86-like,cpu_heavy,5,PRM,75.62480000000001,117.12960000000001,57.230399999999996,0.98566,0.024007999999999998,2.6,0.52,0.24864000000000003,518.8100000000001,5.0,0.25,210.60999999999999
x86-like,cpu_heavy,5,PRR,77.3972,118.902,47.3452,0.98566,0.024007999999999998,3.2,0.64,0.33506,518.8100000000001,15.0,0.75,210.60999999999999
x86-like,cpu_heavy,5,Proposed Hybrid,97.612,139.1168,23.8016,0.98566,0.024007999999999998,3.8,0.76,0.60856,518.8100000000001,28.6,1.43,210.60999999999999
x86-like,cpu_heavy,10,Contextual Bandit RL,250.13639999999995,291.95500000000004,68.08099999999999,0.9927199999999999,0.023804,8.6,0.86,0.32736,1045.4650000000001,80.8,4.04,421.27200000000005
x86-like,cpu_heavy,10,PRM,171.2648,213.08339999999998,151.8188,0.9927199999999999,0.023804,7.4,0.74,0.13282,1045.4650000000001,10.2,0.51,421.27200000000005
x86-like,cpu_heavy,10,PRR,181.398,223.21660000000003,141.5174,0.9927199999999999,0.023804,8.4,0.8400000000000001,0.22738,1045.4650000000001,52.4,2.62,421.27200000000005
x86-like,cpu_heavy,10,Proposed Hybrid,232.8154,274.634,64.136,0.9927199999999999,0.023804,8.6,0.86,0.30558,1045.4650000000001,79.6,3.9799999999999995,421.27200000000005
x86-like,cpu_heavy,20,Contextual Bandit RL,593.9288,635.4313999999999,118.90140000000001,0.9962799999999999,0.02403,19.0,0.95,0.1367,2075.13,184.6,9.23,833.1380000000001
x86-like,cpu_heavy,20,PRM,366.7374,408.24,343.0861,0.9962799999999999,0.02403,17.6,0.8800000000000001,0.0849,2075.13,21.4,1.0699999999999998,833.1380000000001
x86-like,cpu_heavy,20,PRR,389.1279,430.63050000000004,313.0077,0.9962799999999999,0.02403,18.2,0.9099999999999999,0.24409999999999998,2075.13,163.2,8.16,833.1380000000001
x86-like,cpu_heavy,20,Proposed Hybrid,521.7142,563.2167999999999,123.9908,0.9962799999999999,0.02403,18.6,0.93,0.20817999999999998,2075.13,185.0,9.25,833.1380000000001
x86-like,cpu_heavy,50,Contextual Bandit RL,1620.46316,1662.7220399999999,337.62096,0.99856,0.023644,47.6,0.952,0.05706,5282.360000000001,498.0,24.9,2116.0299999999997
x86-like,cpu_heavy,50,PRM,969.9834000000001,1012.24228,940.7980800000001,0.99856,0.023644,46.8,0.9359999999999999,0.047599999999999996,5282.360000000001,60.0,3.0,2116.0299999999997
x86-like,cpu_heavy,50,PRR,1028.22568,1070.48456,851.1498799999999,0.99856,0.023644,48.2,0.9640000000000001,0.12401999999999999,5282.360000000001,522.6,26.130000000000003,2116.0299999999997
x86-like,cpu_heavy,50,Proposed Hybrid,1246.20264,1288.46152,384.63916,0.99856,0.023644,47.8,0.9559999999999998,0.10996000000000002,5282.360000000001,503.8,25.189999999999998,2116.0299999999997
x86-like,cpu_heavy,100,Contextual Bandit RL,3187.41548,3228.48726,765.35198,0.9992599999999999,0.02434,94.8,0.9480000000000001,0.05138,10267.945,971.6,48.58,4110.264
x86-like,cpu_heavy,100,PRM,1904.19892,1945.2706999999998,1876.45236,0.9992599999999999,0.02434,95.8,0.958,0.034140000000000004,10267.945,115.6,5.779999999999999,4110.264
x86-like,cpu_heavy,100,PRR,2019.4811000000002,2060.55288,1695.91768,0.9992599999999999,0.02434,98.4,0.984,0.08848,10267.945,1057.0,52.85,4110.264
x86-like,cpu_heavy,100,Proposed Hybrid,2299.7186,2340.79038,1082.9148,0.9992599999999999,0.02434,97.0,0.97,0.0503,10267.945,991.0,49.55,4110.264
x86-like,light,5,Contextual Bandit RL,0.0748,5.3,0.0748,0.49218,0.094116,0.0,0.0,0.98464,26.125999999999998,4.0,0.2,54.262
x86-like,light,5,PRM,0.0748,5.3,0.0748,0.49218,0.094116,0.0,0.0,0.98464,26.125999999999998,4.0,0.2,54.262
x86-like,light,5,PRR,0.0748,5.3,0.0748,0.49218,0.094116,0.0,0.0,0.98464,26.125999999999998,4.0,0.2,54.262
x86-like,light,5,Proposed Hybrid,0.0748,5.3,0.0748,0.49218,0.094116,0.0,0.0,0.98464,26.125999999999998,4.0,0.2,54.262
x86-like,light,10,Contextual Bandit RL,0.0626,5.335,0.0626,0.48038,0.090786,0.0,0.0,0.98634,52.724000000000004,9.0,0.45,110.84400000000001
x86-like,light,10,PRM,0.0626,5.335,0.0626,0.48038,0.090786,0.0,0.0,0.98634,52.724000000000004,9.0,0.45,110.84400000000001
x86-like,light,10,PRR,0.0626,5.335,0.0626,0.48038,0.090786,0.0,0.0,0.98634,52.724000000000004,9.0,0.45,110.84400000000001
x86-like,light,10,Proposed Hybrid,0.0626,5.335,0.0626,0.48038,0.090786,0.0,0.0,0.98634,52.724000000000004,9.0,0.45,110.84400000000001
x86-like,light,20,Contextual Bandit RL,0.06470000000000001,5.2898,0.06470000000000001,0.48868,0.093468,0.2,0.01,0.9857800000000001,104.502,19.0,0.95,214.58200000000002
x86-like,light,20,PRM,0.06470000000000001,5.2898,0.06470000000000001,0.48868,0.093468,0.2,0.01,0.9857800000000001,104.502,19.0,0.95,214.58200000000002
x86-like,light,20,PRR,0.06470000000000001,5.2898,0.06470000000000001,0.48868,0.093468,0.2,0.01,0.9857800000000001,104.502,19.0,0.95,214.58200000000002
x86-like,light,20,Proposed Hybrid,0.06470000000000001,5.2898,0.06470000000000001,0.48868,0.093468,0.2,0.01,0.9857800000000001,104.502,19.0,0.95,214.58200000000002
x86-like,light,50,Contextual Bandit RL,0.09772,5.43644,0.09772,0.5182,0.097078,0.2,0.004,0.97834,266.93600000000004,49.0,2.45,515.4440000000001
x86-like,light,50,PRM,0.09772,5.43644,0.09772,0.5182,0.097078,0.2,0.004,0.97834,266.93600000000004,49.0,2.45,515.4440000000001
x86-like,light,50,PRR,0.09772,5.43644,0.09772,0.5182,0.097078,0.2,0.004,0.97834,266.93600000000004,49.0,2.45,515.4440000000001
x86-like,light,50,Proposed Hybrid,0.09772,5.43644,0.09772,0.5182,0.097078,0.2,0.004,0.97834,266.93600000000004,49.0,2.45,515.4440000000001
x86-like,light,100,Contextual Bandit RL,0.09530000000000001,5.25582,0.09530000000000001,0.50736,0.09836,0.4,0.004,0.97862,516.052,99.0,4.95,1017.5459999999999
x86-like,light,100,PRM,0.09530000000000001,5.25582,0.09530000000000001,0.50736,0.09836,0.4,0.004,0.97862,516.052,99.0,4.95,1017.5459999999999
x86-like,light,100,PRR,0.10042,5.26094,0.09278,0.50736,0.09836,0.4,0.004,0.9788,516.052,99.2,4.96,1017.5459999999999
x86-like,light,100,Proposed Hybrid,0.09530000000000001,5.25582,0.09530000000000001,0.50736,0.09836,0.4,0.004,0.97862,516.052,99.0,4.95,1017.5459999999999
x86-like,mixed,5,Contextual Bandit RL,13.9108,26.4968,8.200800000000001,0.9119400000000001,0.07632,2.0,0.4,0.6139,113.274,7.4,0.37,69.39
x86-like,mixed,5,PRM,15.7964,28.3824,13.1668,0.9119400000000001,0.07632,2.2,0.44000000000000006,0.48023999999999994,113.274,4.8,0.24,69.39
x86-like,mixed,5,PRR,12.4252,25.0112,10.73,0.9119400000000001,0.07632,1.6,0.32,0.50456,113.274,5.6,0.27999999999999997,69.39
x86-like,mixed,5,Proposed Hybrid,10.453199999999999,23.0392,7.1972000000000005,0.9119400000000001,0.07632,2.2,0.44000000000000006,0.55518,113.274,5.8,0.29,69.39
x86-like,mixed,10,Contextual Bandit RL,39.811400000000006,55.086,18.636599999999998,0.9536,0.06592200000000001,6.0,0.6,0.35448,274.9428,18.0,0.9,159.206
x86-like,mixed,10,PRM,38.0264,53.301,33.2642,0.9536,0.06592200000000001,5.6,0.5599999999999999,0.35578,274.9428,10.4,0.52,159.206
x86-like,mixed,10,PRR,38.9156,54.19019999999999,30.4156,0.9536,0.06592200000000001,4.8,0.48,0.3451,274.9428,16.8,0.8400000000000001,159.206
x86-like,mixed,10,Proposed Hybrid,30.9338,46.2084,21.9942,0.9536,0.06592200000000001,6.0,0.6,0.39766,274.9428,16.8,0.8400000000000001,159.206
x86-like,mixed,20,Contextual Bandit RL,91.1856,106.3075,33.6287,0.97596,0.069972,13.6,0.6799999999999999,0.29484,544.3884,52.4,2.62,308.898
x86-like,mixed,20,PRM,78.6491,93.771,72.50609999999999,0.97596,0.069972,12.4,0.62,0.32594,544.3884,22.4,1.1199999999999999,308.898
x86-like,mixed,20,PRR,83.6885,98.8104,65.6289,0.97596,0.069972,13.8,0.6900000000000001,0.26016,544.3884,47.2,2.3600000000000003,308.898
x86-like,mixed,20,Proposed Hybrid,77.1035,92.22540000000001,49.856700000000004,0.97596,0.069972,15.2,0.76,0.28424,544.3884,48.4,2.4200000000000004,308.898
x86-like,mixed,50,Contextual Bandit RL,269.05928,284.39188,109.33168,0.99102,0.06651,38.4,0.768,0.21646,1379.934,148.0,7.4,773.0899999999999
x86-like,mixed,50,PRM,216.58472,231.91732000000002,207.49816,0.99102,0.06651,35.4,0.708,0.25532,1379.934,59.8,2.9899999999999998,773.0899999999999
x86-like,mixed,50,PRR,210.11592000000002,225.44852,175.8184,0.99102,0.06651,37.2,0.744,0.22637999999999997,1379.934,149.8,7.49,773.0899999999999
x86-like,mixed,50,Proposed Hybrid,220.89796,236.23056000000003,139.84904,0.99102,0.06651,41.6,0.8320000000000001,0.1701,1379.934,150.0,7.5,773.0899999999999
x86-like,mixed,100,Contextual Bandit RL,502.36286,517.68768,234.74276,0.9956799999999999,0.065428,74.6,0.746,0.22080000000000002,2758.4676,309.0,15.45,1538.942
x86-like,mixed,100,PRM,455.59324,470.91805999999997,443.84008000000006,0.9956799999999999,0.065428,75.2,0.752,0.22069999999999998,2758.4676,119.0,5.95,1538.942
x86-like,mixed,100,PRR,418.99366,434.31848,363.9694,0.9956799999999999,0.065428,77.2,0.772,0.19985999999999998,2758.4676,341.6,17.080000000000002,1538.942
x86-like,mixed,100,Proposed Hybrid,470.20176000000004,485.52658,332.59658,0.9956799999999999,0.065428,89.2,0.892,0.09284,2758.4676,322.4,16.119999999999997,1538.942
x86-like,normal,5,Contextual Bandit RL,24.5216,37.586,6.76,0.9289,0.072296,3.8,0.76,0.592,97.983,12.2,0.61,70.45
x86-like,normal,5,PRM,18.6844,31.7488,12.986799999999999,0.9289,0.072296,2.4,0.48,0.48098,97.983,5.2,0.26,70.45
x86-like,normal,5,PRR,20.2512,33.3156,11.0928,0.9289,0.072296,2.6,0.52,0.44454000000000005,97.983,7.6,0.38,70.45
x86-like,normal,5,Proposed Hybrid,21.4764,34.540800000000004,10.079600000000001,0.9289,0.072296,3.2,0.64,0.54636,97.983,10.2,0.51,70.45
x86-like,normal,10,Contextual Bandit RL,53.532,66.714,15.147200000000002,0.96276,0.073328,8.0,0.8,0.46945999999999993,197.73,25.8,1.29,136.948
x86-like,normal,10,PRM,38.4846,51.6666,30.8414,0.96276,0.073328,6.0,0.6,0.38208000000000003,197.73,11.6,0.58,136.948
x86-like,normal,10,PRR,40.0882,53.2702,29.237599999999997,0.96276,0.073328,6.2,0.62,0.33714,197.73,17.2,0.86,136.948
x86-like,normal,10,Proposed Hybrid,44.2126,57.394600000000004,25.8464,0.96276,0.073328,7.4,0.74,0.3054,197.73,23.2,1.1600000000000001,136.948
x86-like,normal,20,Contextual Bandit RL,112.31109999999998,125.375,32.5021,0.98074,0.07517399999999999,16.2,0.8099999999999999,0.18460000000000001,391.91700000000003,57.0,2.85,266.406
x86-like,normal,20,PRM,78.63969999999999,91.70360000000001,67.0764,0.98074,0.07517399999999999,13.6,0.6799999999999999,0.27764,391.91700000000003,24.0,1.2,266.406
x86-like,normal,20,PRR,82.2159,95.2798,63.4731,0.98074,0.07517399999999999,13.8,0.6900000000000001,0.24398,391.91700000000003,46.8,2.34,266.406
x86-like,normal,20,Proposed Hybrid,91.1506,104.2145,54.5259,0.98074,0.07517399999999999,16.2,0.8099999999999999,0.20800000000000002,391.91700000000003,53.8,2.69,266.406
x86-like,normal,50,Contextual Bandit RL,301.39336,314.7406,94.38784,0.99238,0.07441400000000001,40.8,0.8160000000000001,0.14589999999999997,1001.043,151.2,7.56,672.49
x86-like,normal,50,PRM,207.57096,220.91819999999998,192.47539999999998,0.99238,0.07441400000000001,38.0,0.76,0.21042,1001.043,58.6,2.93,672.49
x86-like,normal,50,PRR,219.54636,232.89360000000002,174.97628,0.99238,0.07441400000000001,38.4,0.768,0.187,1001.043,153.2,7.659999999999999,672.49
x86-like,normal,50,Proposed Hybrid,240.59668000000002,253.94392,143.98792,0.99238,0.07441400000000001,42.2,0.844,0.14618,1001.043,149.4,7.470000000000001,672.49
x86-like,normal,100,Contextual Bandit RL,537.4130600000001,550.3150800000001,223.06036,0.99604,0.07724800000000001,77.6,0.776,0.17187999999999998,1935.3029999999999,283.0,14.15,1295.33
x86-like,normal,100,PRM,400.8776,413.77961999999997,384.76644,0.99604,0.07724800000000001,77.2,0.772,0.1887,1935.3029999999999,118.0,5.9,1295.33
x86-like,normal,100,PRR,425.83245999999997,438.73447999999996,349.25684,0.99604,0.07724800000000001,81.0,0.8099999999999999,0.15832,1935.3029999999999,314.8,15.74,1295.33
x86-like,normal,100,Proposed Hybrid,476.30522,489.20724,299.42032,0.99604,0.07724800000000001,90.2,0.9019999999999999,0.09168,1935.3029999999999,297.0,14.85,1295.33
